id,count,unique_hashes,all_identical,created_list,updated_list,revisions,titles
3309736,2,1,True,2019-07-10T20:16:19.143225+00:00|2019-07-10T20:16:19.143225+00:00,2020-09-28T16:59:41.428560+00:00|2020-09-28T16:59:41.428560+00:00,8|8,Binary black-hole simulation SXS:BBH:1694 | Binary black-hole simulation SXS:BBH:1694
3309751,2,1,True,2019-07-10T20:16:50.563956+00:00|2019-07-10T20:16:50.563956+00:00,2020-09-28T16:59:28.799188+00:00|2020-09-28T16:59:28.799188+00:00,8|8,Binary black-hole simulation SXS:BBH:1982 | Binary black-hole simulation SXS:BBH:1982
3309764,2,1,True,2019-07-10T20:17:23.502757+00:00|2019-07-10T20:17:23.502757+00:00,2020-09-28T16:59:25.232741+00:00|2020-09-28T16:59:25.232741+00:00,8|8,Binary black-hole simulation SXS:BBH:1867 | Binary black-hole simulation SXS:BBH:1867
3309777,2,1,True,2019-07-10T20:17:50.574235+00:00|2019-07-10T20:17:50.574235+00:00,2020-09-28T16:59:13.839355+00:00|2020-09-28T16:59:13.839355+00:00,8|8,Binary black-hole simulation SXS:BBH:1815 | Binary black-hole simulation SXS:BBH:1815
3309790,2,1,True,2019-07-10T20:18:23.680093+00:00|2019-07-10T20:18:23.680093+00:00,2020-09-28T16:59:03.078094+00:00|2020-09-28T16:59:03.078094+00:00,8|8,Binary black-hole simulation SXS:BBH:1580 | Binary black-hole simulation SXS:BBH:1580
3309803,2,1,True,2019-07-10T20:18:52.011889+00:00|2019-07-10T20:18:52.011889+00:00,2020-09-28T17:00:56.631726+00:00|2020-09-28T17:00:56.631726+00:00,8|8,Binary black-hole simulation SXS:BBH:1557 | Binary black-hole simulation SXS:BBH:1557
3309818,2,1,True,2019-07-10T20:19:23.758459+00:00|2019-07-10T20:19:23.758459+00:00,2020-09-28T17:00:52.941261+00:00|2020-09-28T17:00:52.941261+00:00,8|8,Binary black-hole simulation SXS:BBH:2009 | Binary black-hole simulation SXS:BBH:2009
3309835,2,1,True,2019-07-10T20:20:03.228360+00:00|2019-07-10T20:20:03.228360+00:00,2020-09-28T17:00:49.350134+00:00|2020-09-28T17:00:49.350134+00:00,8|8,Binary black-hole simulation SXS:BBH:1573 | Binary black-hole simulation SXS:BBH:1573
3309848,2,1,True,2019-07-10T20:20:34.101403+00:00|2019-07-10T20:20:34.101403+00:00,2020-09-28T17:00:45.299905+00:00|2020-09-28T17:00:45.299905+00:00,8|8,Binary black-hole simulation SXS:BBH:1653 | Binary black-hole simulation SXS:BBH:1653
3309862,2,1,True,2019-07-10T20:21:04.289156+00:00|2019-07-10T20:21:04.289156+00:00,2020-09-28T17:00:41.767071+00:00|2020-09-28T17:00:41.767071+00:00,8|8,Binary black-hole simulation SXS:BBH:1701 | Binary black-hole simulation SXS:BBH:1701
3309877,2,1,True,2019-07-10T20:21:38.058112+00:00|2019-07-10T20:21:38.058112+00:00,2020-09-28T17:00:38.105303+00:00|2020-09-28T17:00:38.105303+00:00,8|8,Binary black-hole simulation SXS:BBH:1940 | Binary black-hole simulation SXS:BBH:1940
3309890,2,1,True,2019-07-10T20:22:10.351847+00:00|2019-07-10T20:22:10.351847+00:00,2020-09-28T16:57:54.633373+00:00|2020-09-28T16:57:54.633373+00:00,8|8,Binary black-hole simulation SXS:BBH:1893 | Binary black-hole simulation SXS:BBH:1893
3309903,2,1,True,2019-07-10T20:22:39.099974+00:00|2019-07-10T20:22:39.099974+00:00,2020-09-28T16:57:51.285562+00:00|2020-09-28T16:57:51.285562+00:00,8|8,Binary black-hole simulation SXS:BBH:1882 | Binary black-hole simulation SXS:BBH:1882
3309914,2,1,True,2019-07-10T20:23:07.802945+00:00|2019-07-10T20:23:07.802945+00:00,2020-09-28T16:57:47.777371+00:00|2020-09-28T16:57:47.777371+00:00,8|8,Binary black-hole simulation SXS:BBH:1916 | Binary black-hole simulation SXS:BBH:1916
3309929,2,1,True,2019-07-10T20:23:38.349262+00:00|2019-07-10T20:23:38.349262+00:00,2020-09-28T16:57:44.075462+00:00|2020-09-28T16:57:44.075462+00:00,8|8,Binary black-hole simulation SXS:BBH:1798 | Binary black-hole simulation SXS:BBH:1798
3309942,2,1,True,2019-07-10T20:24:13.120303+00:00|2019-07-10T20:24:13.120303+00:00,2020-09-28T16:57:40.575460+00:00|2020-09-28T16:57:40.575460+00:00,8|8,Binary black-hole simulation SXS:BBH:1558 | Binary black-hole simulation SXS:BBH:1558
3309955,2,1,True,2019-07-10T20:24:43.238626+00:00|2019-07-10T20:24:43.238626+00:00,2020-09-28T22:15:57.669430+00:00|2020-09-28T22:15:57.669430+00:00,9|9,Binary black-hole simulation SXS:BBH:1349 | Binary black-hole simulation SXS:BBH:1349
3309970,2,1,True,2019-07-10T20:25:15.518333+00:00|2019-07-10T20:25:15.518333+00:00,2020-09-28T16:27:51.884751+00:00|2020-09-28T16:27:51.884751+00:00,8|8,Binary black-hole simulation SXS:BBH:1657 | Binary black-hole simulation SXS:BBH:1657
3309987,2,1,True,2019-07-10T20:25:57.190171+00:00|2019-07-10T20:25:57.190171+00:00,2020-09-28T16:27:47.634531+00:00|2020-09-28T16:27:47.634531+00:00,8|8,Binary black-hole simulation SXS:BBH:1592 | Binary black-hole simulation SXS:BBH:1592
3310002,2,1,True,2019-07-10T20:26:31.217175+00:00|2019-07-10T20:26:31.217175+00:00,2020-09-28T16:27:43.529704+00:00|2020-09-28T16:27:43.529704+00:00,8|8,Binary black-hole simulation SXS:BBH:2019 | Binary black-hole simulation SXS:BBH:2019
3310016,2,1,True,2019-07-10T20:27:01.852145+00:00|2019-07-10T20:27:01.852145+00:00,2020-09-28T16:27:39.462298+00:00|2020-09-28T16:27:39.462298+00:00,8|8,Binary black-hole simulation SXS:BBH:1941 | Binary black-hole simulation SXS:BBH:1941
3310031,2,1,True,2019-07-10T20:27:30.165549+00:00|2019-07-10T20:27:30.165549+00:00,2020-01-24T19:23:21.234979+00:00|2020-01-24T19:23:21.234979+00:00,7|7,Binary black-hole simulation SXS:BBH:2039 | Binary black-hole simulation SXS:BBH:2039
3310046,2,1,True,2019-07-10T20:28:04.645683+00:00|2019-07-10T20:28:04.645683+00:00,2020-09-28T16:32:53.312907+00:00|2020-09-28T16:32:53.312907+00:00,8|8,Binary black-hole simulation SXS:BBH:1727 | Binary black-hole simulation SXS:BBH:1727
3310060,2,1,True,2019-07-10T20:28:35.319379+00:00|2019-07-10T20:28:35.319379+00:00,2020-09-28T16:32:49.433200+00:00|2020-09-28T16:32:49.433200+00:00,8|8,Binary black-hole simulation SXS:BBH:1938 | Binary black-hole simulation SXS:BBH:1938
3576590,2,1,True,2020-09-11T08:31:15.501816+00:00|2020-09-11T08:31:15.501816+00:00,2020-09-21T07:45:50.506588+00:00|2020-09-21T07:45:50.506588+00:00,4|4,Hierarchically Porous Reduced Graphene Oxide Coated with Metal-Organic Framework HKUST-1 for Enhanced Hydrogen Gas Affin | Hierarchically Porous Reduced Graphene Oxide Coated with Metal-Organic Framework HKUST-1 for Enhanced Hydrogen Gas Affin
3939129,2,1,True,2020-09-10T17:39:13.810768+00:00|2020-09-10T17:39:13.810768+00:00,2020-09-11T00:59:27.242293+00:00|2020-09-11T00:59:27.242293+00:00,3|3,Automated vegetation cover estimation from close-range photogrammetric point clouds in mountain terrain for comparison o | Automated vegetation cover estimation from close-range photogrammetric point clouds in mountain terrain for comparison o
4005764,2,1,True,2020-09-11T13:30:53.574570+00:00|2020-09-11T13:30:53.574570+00:00,2020-09-12T00:59:28.017755+00:00|2020-09-12T00:59:28.017755+00:00,2|2,A Three‐Dimensional Porous Organic Semiconductor Based on Fully sp2‐Hybridized Graphitic Polymer | A Three‐Dimensional Porous Organic Semiconductor Based on Fully sp2‐Hybridized Graphitic Polymer
4012372,2,1,True,2020-09-11T14:31:23.399988+00:00|2020-09-11T14:31:23.399988+00:00,2024-07-19T16:15:48.050467+00:00|2024-07-19T16:15:48.050467+00:00,6|6,Data for: High-Speed 3D Imaging of Multiphase Systems: Applying SCAPE Microscopy to Analogue Experiments in Volcanology  | Data for: High-Speed 3D Imaging of Multiphase Systems: Applying SCAPE Microscopy to Analogue Experiments in Volcanology 
4020404,2,1,True,2020-09-11T09:02:56.713179+00:00|2020-09-11T09:02:56.713179+00:00,2020-09-11T12:59:28.304817+00:00|2020-09-11T12:59:28.304817+00:00,2|2,HyLFM Small Beads 2 | HyLFM Small Beads 2
4021435,2,1,True,2020-09-10T19:25:11.505260+00:00|2020-09-10T19:25:11.505260+00:00,2020-09-11T00:59:27.314279+00:00|2020-09-11T00:59:27.314279+00:00,3|3,Seeker: Alignment-free identification of bacteriophage genomes by deep learning | Seeker: Alignment-free identification of bacteriophage genomes by deep learning
4021651,2,1,True,2020-09-10T17:29:33.003873+00:00|2020-09-10T17:29:33.003873+00:00,2024-07-19T16:01:36.245433+00:00|2024-07-19T16:01:36.245433+00:00,5|5,Mobil İlaçlama ve Sulama Robotu Pozitif ve Negatif Örnekler | Mobil İlaçlama ve Sulama Robotu Pozitif ve Negatif Örnekler
4021686,2,1,True,2020-09-11T05:05:57.469982+00:00|2020-09-11T05:05:57.469982+00:00,2020-09-11T12:59:28.261714+00:00|2020-09-11T12:59:28.261714+00:00,2|2,MAPM Campaign Data | MAPM Campaign Data
4021824,2,1,True,2020-09-11T17:42:13.041924+00:00|2020-09-11T17:42:13.041924+00:00,2020-09-12T00:59:28.062551+00:00|2020-09-12T00:59:28.062551+00:00,2|2,Wikidata Dump | Wikidata Dump
4022078,2,1,True,2020-09-10T19:06:45.650703+00:00|2020-09-10T19:06:45.650703+00:00,2022-06-03T15:21:05.249502+00:00|2022-06-03T15:21:05.249502+00:00,3|3,Chromosome-level genome assembly of Poropuntius huangchuchieni | Chromosome-level genome assembly of Poropuntius huangchuchieni
4022179,2,1,True,2020-09-10T19:19:59.905730+00:00|2020-09-10T19:19:59.905730+00:00,2022-06-03T15:23:02.518912+00:00|2022-06-03T15:23:02.518912+00:00,3|3,Data from: Settling dynamics of nanoparticles in simple and biological media | Data from: Settling dynamics of nanoparticles in simple and biological media
4022282,2,1,True,2020-09-11T08:39:59.780283+00:00|2020-09-11T08:39:59.780283+00:00,2020-09-11T12:59:28.293247+00:00|2020-09-11T12:59:28.293247+00:00,3|3,JET-ILW Linear Pedestal ETG Data | JET-ILW Linear Pedestal ETG Data
4022318,2,1,True,2020-09-10T16:36:57.798305+00:00|2020-09-10T16:36:57.798305+00:00,2022-09-22T07:53:43.578707+00:00|2022-09-22T07:53:43.578707+00:00,5|5,AriEmozione 1.0 | AriEmozione 1.0
4022805,2,1,True,2020-09-11T22:26:42.607530+00:00|2020-09-11T22:26:42.607530+00:00,2021-07-19T13:55:41.249063+00:00|2021-07-19T13:55:41.249063+00:00,3|3,"Data, Code, Models, and Results for 'Empirical estimation of yield variability due to weather shocks using biophysical c | Data, Code, Models, and Results for 'Empirical estimation of yield variability due to weather shocks using biophysical c"
4022811,2,1,True,2020-09-11T12:47:28.853093+00:00|2020-09-11T12:47:28.853093+00:00,2021-03-03T02:18:18.277150+00:00|2021-03-03T02:18:18.277150+00:00,3|3,Building on challenges hindering practical use of smell concept: a systematic review (80 primary studies from 2002-2019) | Building on challenges hindering practical use of smell concept: a systematic review (80 primary studies from 2002-2019)
4022827,2,1,True,2020-09-10T16:54:51.992651+00:00|2020-09-10T16:54:51.992651+00:00,2020-09-11T00:59:27.210341+00:00|2020-09-11T00:59:27.210341+00:00,2|2,Implementation of a 4Pi-SMS super-resolution microscope - Example data II | Implementation of a 4Pi-SMS super-resolution microscope - Example data II
4022853,2,1,True,2020-09-10T18:37:58.453011+00:00|2020-09-10T18:37:58.453011+00:00,2020-09-11T00:59:27.273557+00:00|2020-09-11T00:59:27.273557+00:00,2|2,"Simulation of oxygen in the northern Gulf of Mexico (Wang et al., 2020, JGR) | Simulation of oxygen in the northern Gulf of Mexico (Wang et al., 2020, JGR)"
4022873,2,1,True,2020-09-10T16:49:56.736521+00:00|2020-09-10T16:49:56.736521+00:00,2022-11-26T14:34:44.174393+00:00|2022-11-26T14:34:44.174393+00:00,5|5,Dataset of EvaLatin 2020 | Dataset of EvaLatin 2020
4022902,2,1,True,2020-09-10T17:28:04.806095+00:00|2020-09-10T17:28:04.806095+00:00,2024-07-19T15:59:55.275200+00:00|2024-07-19T15:59:55.275200+00:00,6|6,A new two-fingered dinosaur sheds light on the radiation of Oviraptorosauria | A new two-fingered dinosaur sheds light on the radiation of Oviraptorosauria
4022906,2,1,True,2020-09-10T17:49:48.779898+00:00|2020-09-10T17:49:48.779898+00:00,2020-09-11T00:59:27.243545+00:00|2020-09-11T00:59:27.243545+00:00,2|2,Dataset of normalized 24-hour vectors | Dataset of normalized 24-hour vectors
4022927,2,1,True,2020-09-10T18:06:58.031300+00:00|2020-09-10T18:06:58.031300+00:00,2021-12-22T08:39:47.923867+00:00|2021-12-22T08:39:47.923867+00:00,6|6,Effect of changing ocean circulation on deep ocean temperature in the last millennium:  simulation output data | Effect of changing ocean circulation on deep ocean temperature in the last millennium:  simulation output data
4022939,2,1,True,2020-09-11T06:13:49.070500+00:00|2020-09-11T06:13:49.070500+00:00,2020-09-11T12:59:28.317715+00:00|2020-09-11T12:59:28.317715+00:00,2|2,Mobil İlaçlama ve Sulama Robotu Pozitif ve Negatif Örnekler | Mobil İlaçlama ve Sulama Robotu Pozitif ve Negatif Örnekler
4022985,2,1,True,2020-09-10T19:38:03.845988+00:00|2020-09-10T19:38:03.845988+00:00,2020-09-11T00:59:27.304808+00:00|2020-09-11T00:59:27.304808+00:00,2|2,logfiles to accompany Managing Coronavirus Disease 2019 Spread With Voluntary Public Health Measures: Sweden as a Case S | logfiles to accompany Managing Coronavirus Disease 2019 Spread With Voluntary Public Health Measures: Sweden as a Case S
4022987,2,1,True,2020-09-10T19:00:59.768338+00:00|2020-09-10T19:00:59.768338+00:00,2022-06-01T23:27:01.503597+00:00|2022-06-01T23:27:01.503597+00:00,3|3,Data from: Management and outcome of primary CNS lymphoma patients in the modern era. a LOC network study | Data from: Management and outcome of primary CNS lymphoma patients in the modern era. a LOC network study
4022989,2,1,True,2020-09-10T19:01:16.923946+00:00|2020-09-10T19:01:16.923946+00:00,2022-06-02T06:28:13.712277+00:00|2022-06-02T06:28:13.712277+00:00,3|3,Data from: Assessing precision and requirements of three methods to estimate roe deer density | Data from: Assessing precision and requirements of three methods to estimate roe deer density
4022991,2,1,True,2020-09-10T19:01:36.720350+00:00|2020-09-10T19:01:36.720350+00:00,2022-06-02T06:28:33.241354+00:00|2022-06-02T06:28:33.241354+00:00,3|3,Data from: A genome-wide approach to the phylogeography of the mussel Mytilus galloprovincialis in the Adriatic and the  | Data from: A genome-wide approach to the phylogeography of the mussel Mytilus galloprovincialis in the Adriatic and the 
4022993,2,1,True,2020-09-10T19:01:28.364414+00:00|2020-09-10T19:01:28.364414+00:00,2022-06-02T06:31:04.114198+00:00|2022-06-02T06:31:04.114198+00:00,3|3,Data from: No consistent effects of humans on animal genetic diversity worldwide | Data from: No consistent effects of humans on animal genetic diversity worldwide
4022995,2,1,True,2020-09-10T19:01:30.203301+00:00|2020-09-10T19:01:30.203301+00:00,2022-06-02T06:31:23.705835+00:00|2022-06-02T06:31:23.705835+00:00,3|3,Data from: Accelerate low water corrosion: the microbial sulphur cycle in microcosm | Data from: Accelerate low water corrosion: the microbial sulphur cycle in microcosm
4022997,2,1,True,2020-09-10T19:01:42.156954+00:00|2020-09-10T19:01:42.156954+00:00,2022-06-02T06:31:57.845533+00:00|2022-06-02T06:31:57.845533+00:00,3|3,Data from: Multi-scale predictors of parasite risk in wild male savanna baboons (Papio cynocephalus) | Data from: Multi-scale predictors of parasite risk in wild male savanna baboons (Papio cynocephalus)
4022999,2,1,True,2020-09-10T19:01:44.125777+00:00|2020-09-10T19:01:44.125777+00:00,2022-06-02T06:33:50.869051+00:00|2022-06-02T06:33:50.869051+00:00,3|3,"Data from: Distribution and human caused mortality of Persian leopards Panthera pardus saxicolor in Iran, based on unpub | Data from: Distribution and human caused mortality of Persian leopards Panthera pardus saxicolor in Iran, based on unpub"
4023001,2,1,True,2020-09-10T19:01:48.385984+00:00|2020-09-10T19:01:48.385984+00:00,2022-06-02T06:34:25.871945+00:00|2022-06-02T06:34:25.871945+00:00,3|3,Data from: Impacts of nutrient subsidies on salt marsh arthropod food webs: a latitudinal survey | Data from: Impacts of nutrient subsidies on salt marsh arthropod food webs: a latitudinal survey
4023003,2,1,True,2020-09-10T19:01:53.393212+00:00|2020-09-10T19:01:53.393212+00:00,2022-06-02T06:34:43.305999+00:00|2022-06-02T06:34:43.305999+00:00,4|4,Data from: Fluorescent biomarkers demonstrate prospects for spreadable vaccines to control disease transmission in wild  | Data from: Fluorescent biomarkers demonstrate prospects for spreadable vaccines to control disease transmission in wild 
4023005,2,1,True,2020-09-10T19:01:55.067195+00:00|2020-09-10T19:01:55.067195+00:00,2022-06-02T06:36:03.313308+00:00|2022-06-02T06:36:03.313308+00:00,3|3,Data from: Microbiome responses during virulence adaptation by a phloem-feeding insect to resistant near-isogenic rice l | Data from: Microbiome responses during virulence adaptation by a phloem-feeding insect to resistant near-isogenic rice l
4023007,2,1,True,2020-09-10T19:01:59.296941+00:00|2020-09-10T19:01:59.296941+00:00,2022-06-02T06:36:57.315988+00:00|2022-06-02T06:36:57.315988+00:00,3|3,Data from: Soil functional responses to drought under range-expanding and native plant communities | Data from: Soil functional responses to drought under range-expanding and native plant communities
4023009,2,1,True,2020-09-10T19:02:04.105619+00:00|2020-09-10T19:02:04.105619+00:00,2022-06-02T06:39:10.607171+00:00|2022-06-02T06:39:10.607171+00:00,3|3,Data from: Timing of vegetation sampling does not influence associations between visual obstruction and turkey nest surv | Data from: Timing of vegetation sampling does not influence associations between visual obstruction and turkey nest surv
4023011,2,1,True,2020-09-10T19:02:05.955616+00:00|2020-09-10T19:02:05.955616+00:00,2022-06-03T07:07:08.364366+00:00|2022-06-03T07:07:08.364366+00:00,3|3,Extensive geographic variation in testes size and ejaculate traits in a terrestrial-breeding frog | Extensive geographic variation in testes size and ejaculate traits in a terrestrial-breeding frog
4023013,2,1,True,2020-09-10T19:02:29.147901+00:00|2020-09-10T19:02:29.147901+00:00,2024-07-19T15:59:48.781201+00:00|2024-07-19T15:59:48.781201+00:00,6|6,Relationships of mass properties and body proportions to locomotor habit in terrestrial Archosauria | Relationships of mass properties and body proportions to locomotor habit in terrestrial Archosauria
4023017,2,1,True,2020-09-11T19:03:36.708173+00:00|2020-09-11T19:03:36.708173+00:00,2023-09-11T19:55:26.096232+00:00|2023-09-11T19:55:26.096232+00:00,5|5,Eco‐evolutionary dynamics driven by fishing: from single species models to dynamic evolution within complex food webs | Eco‐evolutionary dynamics driven by fishing: from single species models to dynamic evolution within complex food webs
4023088,2,1,True,2020-09-10T20:00:38.743518+00:00|2020-09-10T20:00:38.743518+00:00,2022-06-03T15:32:15.629371+00:00|2022-06-03T15:32:15.629371+00:00,3|3,"R code for Snyder, Ellner, and Hooker, ""Time and chance: using age partitioning to understand how luck drives variation  | R code for Snyder, Ellner, and Hooker, ""Time and chance: using age partitioning to understand how luck drives variation "
4023143,2,1,True,2020-09-10T21:01:50.755094+00:00|2020-09-10T21:01:50.755094+00:00,2022-06-02T08:57:51.133129+00:00|2022-06-02T08:57:51.133129+00:00,3|3,A non‐steady state model based on dual nitrogen and oxygen isotopes to constrain moss nitrate uptake and reduction | A non‐steady state model based on dual nitrogen and oxygen isotopes to constrain moss nitrate uptake and reduction
4023145,2,1,True,2020-09-10T21:04:12.607014+00:00|2020-09-10T21:04:12.607014+00:00,2022-06-03T14:51:47.103152+00:00|2022-06-03T14:51:47.103152+00:00,3|3,"Newick trees for ""Within-patient phylogenetic reconstruction reveals early events in Barrett's Esophagus"" | Newick trees for ""Within-patient phylogenetic reconstruction reveals early events in Barrett's Esophagus"""
4023153,2,1,True,2020-09-10T21:17:29.454130+00:00|2020-09-10T21:17:29.454130+00:00,2022-06-03T07:38:55.308158+00:00|2022-06-03T07:38:55.308158+00:00,3|3,Data from: Nonlinearities between inhibition and T-type calcium channel activity bidirectionally regulate thalamic oscil | Data from: Nonlinearities between inhibition and T-type calcium channel activity bidirectionally regulate thalamic oscil
4023159,2,1,True,2020-09-11T19:03:19.487591+00:00|2020-09-11T19:03:19.487591+00:00,2022-06-03T15:55:35.844311+00:00|2022-06-03T15:55:35.844311+00:00,3|3,Genome-wide SNPs detect no evidence of genetic population structure for reef manta rays (Mobula alfredi) in southern Moz | Genome-wide SNPs detect no evidence of genetic population structure for reef manta rays (Mobula alfredi) in southern Moz
4023234,2,1,True,2020-09-10T22:44:49.106528+00:00|2020-09-10T22:44:49.106528+00:00,2022-06-03T14:15:38.380382+00:00|2022-06-03T14:15:38.380382+00:00,4|4,Data from: A Search for Technosignatures Around 31 Sun-like Stars with the Green Bank Telescope at 1.15–1.73 GHz | Data from: A Search for Technosignatures Around 31 Sun-like Stars with the Green Bank Telescope at 1.15–1.73 GHz
4023320,2,1,True,2020-09-11T01:49:32.207465+00:00|2020-09-11T01:49:32.207465+00:00,2020-09-11T12:59:28.238365+00:00|2020-09-11T12:59:28.238365+00:00,2|2,A new perspective on evaluating high-resolution urban climate simulation with urban canopy parameters | A new perspective on evaluating high-resolution urban climate simulation with urban canopy parameters
